¦~¤À,¼Ð¸¹,¤ë¥÷,¤ÀªRªÌ,¥ø·~§¹¾ã¦WºÙ,²Î¤@½s¸¹,²£·~Ãþ§O,³ø§i®Ø¬[,¨Ì´`¿ï¶µ,©Ò¦³Åv,ªÑ²¼¥N½X,«ü¼Ð¹ï·Óªí,G4-1,G4-2,G4-3,G4-4,G4-5,G4-6,G4-7,G4-8,G4-9,G4-10,G4-11,G4-12,G4-13,G4-14,G4-15,G4-16,G4-17,G4-18,G4-19,G4-20,G4-21,G4-22,G4-23,G4-24,G4-25,G4-26,G4-27,G4-28,G4-29,G4-30,G4-31,G4-32,G4-33,G4-34,G4-35,G4-36,G4-37,G4-38,G4-39,G4-40,G4-41,G4-42,G4-43,G4-44,G4-45,G4-46,G4-47,G4-48,G4-49,G4-50,G4-51,G4-52,G4-53,G4-54,G4-55,G4-56,G4-57,G4-58,G4-EC1,G4-EC2,G4-EC3,G4-EC4,G4-EC5,G4-EC6,G4-EC7,G4-EC8,G4-EC9,G4-EN1,G4-EN2,G4-EN3,G4-EN4,G4-EN5,G4-EN6,G4-EN7,G4-EN8,G4-EN9,G4-EN10,G4-EN11,G4-EN12,G4-EN13,G4-EN14,G4-EN15,G4-EN16,G4-EN17,G4-EN18,G4-EN19,G4-EN20,G4-EN21,G4-EN22,G4-EN23,G4-EN24,G4-EN25,G4-EN26,G4-EN27,G4-EN28,G4-EN29,G4-EN30,G4-EN31,G4-EN32,G4-EN33,G4-EN34,G4-LA1,G4-LA2,G4-LA3,G4-LA4,G4-LA5,G4-LA6,G4-LA7,G4-LA8,G4-LA9,G4-LA10,G4-LA11,G4-LA12,G4-LA13,G4-LA14,G4-LA15,G4-LA16,G4-HR1,G4-HR2,G4-HR3,G4-HR4,G4-HR5,G4-HR6,G4-HR7,G4-HR8,G4-HR9,G4-HR10,G4-HR11,G4-HR12,G4-SO1,G4-SO2,G4-SO3,G4-SO4,G4-SO5,G4-SO6,G4-SO7,G4-SO8,G4-SO9,G4-SO10,G4-SO11,G4-PR1,G4-PR2,G4-PR3,G4-PR4,G4-PR5,G4-PR6,G4-PR7,G4-PR8,G4-PR9
2016,149,11,®}¹t¬À,ºë­^¹q¸£ªÑ¥÷¦³­­¤½¥q,22449566,¹q¸£¤Î¶gÃä,GRI G4,Core(®Ö¤ß¡^,¤W¥«,2331,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0
2016,150,11,§õªl¼Ý,Ãv¦t±m´¹ªÑ¥÷¦³­­¤½¥q,16450500,¥ú¹q·~,GRI G4,µLÀ³¥Îµ¥¯Å,¤W¥«,6116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1
2016,151,11,®}¹t¬À,¤¤µØ¹q«HªÑ¥÷¦³­­¤½¥q,96979933,³q«Hºô¸ô·~,GRI G4,Comprehensive¡]¥þ­±¡^,¤W¥«,2412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
2016,152,11,®}¹t¬À,¥xÆW¤¤ªoªÑ¥÷¦³­­¤½¥q,3707901,¶ì½¦¤u·~,GRI G4,Core(®Ö¤ß¡^,¥¼¤W¥«Âd,1328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
2016,153,11,§õ¥iÂI,«n¨È¹q¸ôªOªÑ¥÷¦³­­¤½¥q,16096804,¹q¤l¹s²Õ¥ó,GRI G4,Core(®Ö¤ß¡^,¤W¥«,8046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,154,11,¹ù¯\µa,¤Í°T¬ì§ÞªÑ¥÷¦³­­¤½¥q,22099189,³q«Hºô¸ô·~,GRI G4,µLÀ³¥Îµ¥¯Å,¤W¥«,2332,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,155,11,ªL¤_´¸,µØ¨È¬ì§ÞªÑ¥÷¦³­­¤½¥q,80353271,¥b¾ÉÅé,GRI G4,Core(®Ö¤ß¡^,¤W¥«,3474,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1
2016,156,11,À¹§»¿o,¥ÃÂ×ª÷¿Ä±±ªÑªÑ¥÷¦³­­¤½¥q,80333183,ª÷¿Ä·~,GRI G4,Core(®Ö¤ß¡^,¤W¥«,2890,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1
2016,157,11,Öß§Í,?¨¹¹ê·~ªÑ¥÷¦³­­¤½¥q,23531297,¤Æ¾Ç¤u·~,GRI G4,Core(®Ö¤ß¡^,¤WÂd,6506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1
2016,158,11,§õ¥iÂI,Áp³Ç°ê»ÚªÑ¥÷¦³­­¤½¥q,84149759,¥b¾ÉÅé,GRI G4,µLÀ³¥Îµ¥¯Å,¤W¥«,3094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,159,11,Öß§Í,·s¥úª÷¿Ä±±ªÑªÑ¥÷¦³­­¤½¥q,80328219,ª÷¿Ä·~,GRI G4,Core(®Ö¤ß¡^,¤W¥«,2888,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1
2016,160,11,§dªö®f,ºë§÷¬ì§ÞªÑ¥÷¦³­­¤½¥q,16741846,¥b¾ÉÅé,GRI G4,Core(®Ö¤ß¡^,¤WÂd,3374,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1
2016,161,11,§õªl¼Ý,«n¨È¶ì½¦¤u·~ªÑ¥÷¦³­­¤½¥q,75370905,¶ì½¦¤u·~,GRI G4,Core(®Ö¤ß¡^,¤W¥«,1303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1
2016,162,11,Öß§Í,©ú¦w°ê»Ú¥ø·~ªÑ¥÷¦³­­¤½¥q,22532826,¨ä¥L,GRI G4,Core(®Ö¤ß¡^,¤WÂd,8938,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2016,163,11,§õªl¼Ý,«H©÷¤Æ¾Ç¤u·~ªÑ¥÷¦³­­¤½¥q,86120031,¤Æ¾Ç¤u·~,GRI G4,µLÀ³¥Îµ¥¯Å,¤W¥«,4725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1
2016,164,11,¶À¸Ö²[,¸Î¶©¤é²£¨T¨®ªÑ¥÷¦³­­¤½¥q,80032530,¨T¨®¤u·~,GRI G4,Core(®Ö¤ß¡^,¤W¥«,2227,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
2016,165,11,¤ý¥òÄQ,­J³sºë±KªÑ¥÷¦³­­¤½¥q,20759430,¹q¤l¹s²Õ¥ó,GRI G4,Core(®Ö¤ß¡^,¤W¥«,6279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1
2016,166,11,´¿²û¶®,¨È¬w»E¦XªÑ¥÷¦³­­¤½¥q,20747385,¶ì½¦¤u·~,GRI G4,Core(®Ö¤ß¡^,¤W¥«,1308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
2016,167,11,´¿²û¶®,ÁpµØ¹ê·~ªÑ¥÷¦³­­¤½¥q,11996904,­¹«~¤u·~,GRI G4,Core(®Ö¤ß¡^,¤W¥«,1229,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
2016,168,11,¦¿¨Ø®e,¥ú¶©¹ê·~ªÑ¥÷¦³­­¤½¥q,33111800,¨ä¥L,GRI G4,Core(®Ö¤ß¡^,¤WÂd,8916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,169,11,Öß§Í,­P¦ù¬ì§ÞªÑ¥÷¦³­­¤½¥q,28006928,¹q¸£¤Î¶gÃä,GRI G4,Core(®Ö¤ß¡^,¤W¥«,4915,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
2016,170,11,¤ý¥òÄQ,µL¼Ä¬ì§ÞªÑ¥÷¦³­­¤½¥q,23163259,¨ä¥L¹q¤l·~,GRI G3.1,µLÀ³¥Îµ¥¯Å,¤W¥«,8201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,171,11,¹ù¯\µa,¹p¬ìªÑ¥÷¦³­­¤½¥q,22837088,¹q¤l¹s²Õ¥ó,µL®Ø¬[,µLÀ³¥Îµ¥¯Å,¤WÂd,6207,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,172,11,´¿²û¶®,«n¨È¬ì§ÞªÑ¥÷¦³­­¤½¥q,89390656,¥b¾ÉÅé,GRI G4,Core(®Ö¤ß¡^,¤W¥«,2408,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1
2016,173,11,§õªl¼Ý,º~µ¾¯èªÅ¤u·~ªÑ¥÷¦³­­¤½¥q,97160544,¯è¹B·~,GRI G4,µLÀ³¥Îµ¥¯Å,¤W¥«,2634,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1
2016,174,11,®}¹t¬À,©_èb¬ì§ÞªÑ¥÷¦³­­¤½¥q,86427715,¹q¸£¤Î¶gÃä,GRI G4,µLÀ³¥Îµ¥¯Å,¤W¥«,3017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,175,11,§õ¥iÂI,©M¶Ôºë¾÷ªÑ¥÷¦³­­¤½¥q,86985605,¹q¾÷¾÷±ñ,GRI G4,µLÀ³¥Îµ¥¯Å,¤W¥«,1586,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,176,11,§õªl¼Ý,¬üµXº¿°ê»ÚªÑ¥÷¦³­­¤½¥q,86688957,¤Æ¾Ç¤u·~,GRI G4,Core(®Ö¤ß¡^,¤WÂd,4721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1
2016,177,11,Öß§Í,¦yÂI¬ì§ÞªÑ¥÷¦³­­¤½¥q,96912835,¨ä¥L¹q¤l·~,GRI G4,Core(®Ö¤ß¡^,¤W¥«,8021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1
2016,178,11,¤ý¥òÄQ,¤Ó¤l«Ø³]¶}µoªÑ¥÷¦³­­¤½¥q,72058206,«Ø§÷Àç³y,GRI G4,Core(®Ö¤ß¡^,¤W¥«,2511,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1
2016,179,11,´¿²û¶®,ÀsÅÉªÑ¥÷¦³­­¤½¥q,22415496,¨ä¥L,µL®Ø¬[,µLÀ³¥Îµ¥¯Å,¤WÂd,5530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,180,11,¹ù¯\µa,´I³ù¤u·~ªÑ¥÷¦³­­¤½¥q,30851864,¨ä¥L,GRI G3,µLÀ³¥Îµ¥¯Å,¤WÂd,8929,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
